Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Distance_to_School,Stress_Level,Practice_Exams_Passed,Exam_Score,total_study_load,attendance_to_study_ratio,stress_x_study,prev_efficiency,PE_Ortaokul,PE_Yok,PE_Üniversite,PE_İlkokul
87.86,9.4,40.42,9.0,17.35,2,10,55.53,27.6,4.723655913978495,35.2,2.1731182795698922,False,False,False,False
86.27,8.3,45.01,7.3,13.73,4,12,51.34,33.9,3.7672489082969434,87.6,1.9655021834061135,True,False,False,False
85.01,8.4,44.8,7.1,22.84,4,13,52.38,35.7,3.586919831223629,90.8,1.890295358649789,False,False,False,False
78.41,8.6,81.9,7.6,31.4,2,12,66.51,32.2,3.6985849056603772,40.4,3.8632075471698117,True,False,False,False
97.26,8.6,37.93,9.0,1.41,1,8,44.62,21.5,6.707586206896552,13.5,2.615862068965517,False,False,False,True
78.52,9.4,26.22,9.0,38.79,2,5,32.92,12.5,9.237647058823528,15.0,3.084705882352941,False,True,False,False
80.45,7.9,56.32,9.0,32.49,3,8,40.16,21.2,5.665492957746479,39.599999999999994,3.9661971830985916,False,True,False,False
80.67,8.0,47.04,7.8,30.17,4,11,47.15,29.7,4.094923857868021,74.8,2.3878172588832487,False,False,False,True
77.9,8.2,58.31,6.2,30.54,3,10,50.71,31.7,3.431718061674009,65.1,2.568722466960353,False,False,False,False
88.97,7.3,46.55,7.2,15.87,3,14,56.0,40.1,3.2830258302583024,78.30000000000001,1.717712177121771,False,False,True,False
84.23,8.5,77.15,8.2,30.19,3,9,50.34,27.3,4.364248704663212,54.900000000000006,3.9974093264248705,False,False,False,False
85.17,8.5,57.09,6.6,15.78,4,6,51.07,22.7,4.811864406779661,66.8,3.2254237288135594,False,True,False,False
83.83,8.5,60.03,7.6,36.0,3,13,61.44,40.3,2.962190812720848,81.9,2.1212014134275616,False,False,True,False
96.63,9.6,41.44,8.6,7.5,4,7,43.67,24.6,5.19516129032258,70.4,2.2279569892473114,True,False,False,False
90.75,8.3,72.64,7.7,12.05,2,9,70.23,29.4,4.240654205607477,40.8,3.3943925233644863,False,False,True,False
88.62,8.5,78.82,7.9,22.28,3,8,61.59,28.6,4.102777777777778,61.800000000000004,3.6490740740740737,False,False,False,False
90.79,9.1,45.18,7.3,13.11,2,7,48.49,26.4,4.450490196078432,38.8,2.2147058823529413,False,False,False,True
83.24,8.9,33.42,7.7,17.26,1,6,37.07,19.9,5.586577181208053,13.9,2.242953020134228,True,False,False,False
88.53,8.8,47.79,8.3,19.95,4,9,49.69,26.1,4.8911602209944745,68.4,2.6403314917127068,False,False,False,False
79.19,7.7,69.53,4.6,34.33,3,12,52.35,32.1,3.753080568720379,60.300000000000004,3.2952606635071087,True,False,False,False
89.03,8.0,94.4,7.1,21.17,4,14,76.2,42.1,3.0594501718213056,112.4,3.2439862542955327,False,False,True,False
91.04,9.4,24.74,9.0,14.82,1,10,36.34,25.5,5.517575757575758,15.5,1.4993939393939393,False,True,False,False
93.45,8.3,52.84,9.0,10.29,2,6,50.86,19.9,6.271812080536913,27.8,3.546308724832215,False,False,False,False
87.62,7.9,31.41,8.1,16.64,1,8,41.1,24.0,5.154117647058824,16.0,1.8476470588235294,False,False,False,True
89.39,8.3,57.4,7.6,20.87,3,12,64.76,41.5,2.9308196721311477,88.5,1.881967213114754,False,False,True,False
80.83,7.8,58.33,8.0,29.97,3,13,50.93,38.5,3.050188679245283,76.5,2.201132075471698,False,False,False,False
91.08,7.2,78.65,4.9,5.28,4,14,73.31,44.1,2.9286173633440513,120.4,2.5289389067524115,False,False,False,True
92.09,8.7,40.43,7.5,9.25,4,7,41.66,24.2,5.059890109890111,68.8,2.2214285714285715,False,False,False,False
93.55,7.2,82.74,6.4,15.5,5,15,71.08,46.0,2.9234375,155.0,2.585625,False,False,True,False
93.88,7.8,57.75,7.6,14.74,4,10,57.51,31.3,4.209865470852018,85.2,2.5896860986547083,False,False,False,False
88.28,7.6,76.62,8.1,15.97,4,11,58.86,31.4,4.125233644859813,81.6,3.5803738317757015,True,False,False,False
78.87,9.6,68.24,8.6,31.84,3,7,50.74,23.4,4.5327586206896555,49.199999999999996,3.9218390804597703,False,False,True,False
88.69,9.5,38.16,8.1,13.3,1,6,48.29,22.9,4.954748603351955,16.9,2.1318435754189946,False,False,False,False
87.51,8.1,76.04,7.9,20.32,4,9,60.57,31.7,3.6924050632911394,90.8,3.2084388185654014,False,True,False,False
81.12,10.0,40.55,8.4,25.14,1,5,39.25,17.2,6.145454545454546,12.2,3.071969696969697,False,False,False,False
94.16,8.3,64.87,7.9,9.67,5,15,61.83,44.1,3.128239202657807,145.5,2.1551495016611297,True,False,False,False
84.85,8.2,76.27,9.0,28.89,3,11,67.67,33.1,3.6731601731601726,66.30000000000001,3.301731601731601,False,False,False,True
85.5,10.0,32.39,7.6,22.11,1,4,36.59,13.4,8.221153846153847,9.4,3.1144230769230767,False,False,False,True
89.82,7.5,58.46,8.5,18.15,4,7,50.94,25.7,4.559390862944162,74.8,2.96751269035533,False,False,False,True
77.03,8.4,69.34,7.9,32.49,2,11,51.36,31.1,3.6507109004739333,40.2,3.286255924170616,False,True,False,False
91.43,9.1,86.25,7.3,10.12,4,12,67.38,34.0,3.9752173913043483,88.0,3.75,True,False,False,False
85.33,7.9,79.84,7.7,35.39,3,9,60.51,33.5,3.3462745098039215,73.5,3.130980392156863,False,False,True,False
89.17,8.7,43.31,7.5,22.66,4,11,54.29,34.4,3.6545081967213116,93.6,1.7750000000000001,False,False,False,True
84.85,7.9,70.48,8.7,24.56,4,12,53.37,32.0,4.04047619047619,80.0,3.356190476190476,True,False,False,False
80.47,7.8,74.82,6.7,35.06,3,12,65.85,35.6,3.2711382113821137,70.80000000000001,3.041463414634146,False,False,False,False
77.04,8.5,62.5,8.5,32.79,5,8,52.06,29.7,3.393832599118943,108.5,2.7533039647577096,False,True,False,False
84.3,8.5,78.98,7.7,24.26,3,12,54.86,34.6,3.5720338983050843,67.80000000000001,3.3466101694915253,True,False,False,False
81.23,8.5,36.81,8.2,30.25,5,7,41.95,26.6,3.9432038834951455,98.0,1.786893203883495,True,False,False,False
90.82,8.2,45.96,7.4,17.62,2,8,56.16,28.0,4.324761904761904,40.0,2.1885714285714286,False,False,True,False
90.08,8.1,67.23,7.8,22.12,4,9,48.46,27.3,4.667357512953368,73.2,3.483419689119171,True,False,False,False
92.8,8.8,92.46,7.2,2.95,4,14,80.73,44.4,2.9554140127388537,121.6,2.9445859872611466,False,False,True,False
89.73,9.3,49.62,9.0,4.05,1,4,46.01,14.5,7.802608695652174,10.5,4.314782608695652,False,True,False,False
80.82,8.9,76.83,5.7,33.26,3,10,51.64,30.2,3.812264150943396,60.599999999999994,3.624056603773585,False,True,False,False
94.43,8.7,87.59,7.3,2.86,3,10,68.61,32.5,4.018297872340426,67.5,3.727234042553192,False,False,False,False
91.34,7.4,89.66,5.0,7.19,5,16,72.78,46.0,2.946451612903226,150.0,2.892258064516129,False,False,True,False
82.54,7.3,90.04,5.7,31.94,6,15,77.12,48.4,2.399418604651163,200.39999999999998,2.6174418604651164,False,False,True,False
98.36,8.6,77.41,9.0,0.55,3,9,51.38,21.6,7.232352941176471,37.8,5.691911764705882,False,False,False,True
87.93,8.9,73.09,8.5,11.65,2,8,53.44,26.3,4.555958549222798,36.6,3.7870466321243526,False,False,False,True
85.24,8.6,74.22,9.0,23.57,2,10,55.2,26.3,4.927167630057803,32.6,4.290173410404624,False,False,False,False
86.4,10.0,25.34,9.0,24.02,1,7,43.26,16.6,8.150943396226415,9.6,2.3905660377358493,False,True,False,False
81.92,7.9,35.27,6.4,31.2,3,6,43.56,21.6,4.934939759036144,46.8,2.124698795180723,False,False,False,True
89.39,9.0,39.38,8.3,20.48,1,7,40.9,22.5,5.417575757575758,15.5,2.3866666666666667,True,False,False,False
87.47,10.0,25.29,9.0,20.62,1,1,22.19,3.2,27.334374999999998,2.2,7.903124999999999,False,True,False,False
82.12,8.0,38.42,8.6,29.15,4,11,42.36,31.4,3.8373831775700937,81.6,1.7953271028037385,True,False,False,False
89.66,8.3,90.59,8.0,20.2,4,10,61.15,32.7,3.7831223628691983,90.8,3.8223628691983125,False,False,True,False
82.7,8.3,60.51,7.6,24.54,4,10,55.71,29.4,4.053921568627452,77.6,2.9661764705882354,False,True,False,False
80.41,9.0,53.16,9.0,35.96,4,10,48.29,28.0,4.232105263157894,72.0,2.797894736842105,False,False,False,False
84.84,7.1,83.63,7.2,16.36,6,13,66.81,37.1,3.3800796812749003,144.60000000000002,3.331872509960159,False,False,True,False
85.24,7.4,66.86,5.6,15.71,5,14,63.81,39.1,3.265900383141762,125.5,2.561685823754789,False,False,True,False
94.8,7.8,39.82,6.9,0.64,4,8,51.9,29.2,4.27027027027027,84.8,1.7936936936936938,True,False,False,False
88.15,7.6,88.65,6.1,24.73,6,14,70.36,50.1,2.3760107816711593,216.60000000000002,2.3894878706199463,False,False,True,False
91.96,8.8,46.63,7.2,5.0,2,7,47.85,21.4,5.971428571428571,28.8,3.027922077922078,False,False,False,True
87.65,8.8,62.44,8.1,20.41,2,7,51.25,18.2,7.1844262295081975,22.4,5.118032786885246,False,True,False,False
81.15,8.8,43.98,7.0,32.27,3,8,40.62,25.0,4.508333333333334,51.0,2.4433333333333334,False,False,False,True
90.04,8.9,59.5,8.6,22.22,4,5,48.72,19.6,5.771794871794873,58.4,3.8141025641025643,True,False,False,False
89.22,7.9,76.89,6.3,11.15,3,11,65.75,36.5,3.3667924528301887,76.5,2.9015094339622642,True,False,False,False
83.64,8.7,32.62,9.0,31.55,1,7,33.83,20.7,5.689795918367348,13.7,2.219047619047619,False,True,False,False
92.2,6.8,93.75,5.9,11.15,5,13,79.67,47.5,2.5971830985915494,172.5,2.640845070422535,False,False,True,False
78.42,8.9,39.86,7.6,29.45,4,13,58.68,36.2,3.2404958677685953,92.8,1.647107438016529,False,False,False,False
85.83,9.1,61.37,7.5,24.61,3,11,61.8,31.8,3.937155963302752,62.400000000000006,2.815137614678899,True,False,False,False
90.33,8.4,74.38,6.9,7.21,3,9,53.3,27.3,4.6803108808290155,54.900000000000006,3.853886010362694,False,True,False,False
79.22,8.0,88.01,7.8,36.25,4,9,59.63,31.7,3.342616033755274,90.8,3.713502109704642,False,False,False,False
95.59,8.7,52.77,7.2,8.43,4,9,59.04,28.3,4.708866995073891,77.2,2.5995073891625617,False,False,True,False
76.69,8.2,39.92,8.9,39.59,3,8,40.45,24.8,4.308426966292134,50.400000000000006,2.242696629213483,True,False,False,False
96.45,9.4,63.84,9.0,0.79,2,4,45.02,16.3,7.2518796992481205,24.6,4.8,False,True,False,False
87.65,9.3,26.31,8.1,10.91,1,3,31.16,12.9,8.041284403669724,9.9,2.413761467889908,False,True,False,False
90.57,9.4,50.69,9.0,8.39,2,8,48.41,20.7,6.610948905109489,25.4,3.7,False,True,False,False
96.41,9.2,75.8,6.2,1.05,3,11,75.86,35.7,3.75136186770428,74.1,2.9494163424124515,True,False,False,False
84.67,7.3,66.81,7.2,29.43,5,10,53.02,32.9,3.5426778242677828,114.5,2.795397489539749,False,False,False,False
81.53,9.4,34.34,7.9,27.89,3,8,36.81,24.1,4.767836257309941,48.300000000000004,2.008187134502924,False,True,False,False
81.78,7.8,66.79,6.6,31.8,3,13,64.38,36.8,3.29758064516129,71.4,2.6931451612903228,False,False,True,False
89.06,9.3,74.67,8.7,10.64,1,5,54.7,18.5,6.142068965517241,13.5,5.149655172413794,False,True,False,False
91.2,8.2,69.95,8.1,18.05,3,14,60.89,39.7,3.415730337078652,77.1,2.619850187265918,False,False,False,False
81.52,9.0,71.68,7.9,26.53,2,12,58.52,32.0,3.8819047619047615,40.0,3.4133333333333336,True,False,False,False
89.65,9.1,42.49,8.4,17.87,2,6,42.09,18.3,6.7406015037593985,24.6,3.194736842105263,False,True,False,False
82.58,8.8,34.37,7.4,28.04,3,6,37.42,16.5,7.1808695652173915,31.5,2.988695652173913,False,True,False,False
88.64,8.3,54.06,4.7,25.54,4,11,57.57,34.1,3.6780082987551865,92.4,2.2431535269709544,False,False,True,False
94.77,8.9,69.32,7.6,5.03,3,11,57.87,35.3,3.7458498023715414,72.9,2.7399209486166005,False,False,True,False
80.97,9.0,39.41,6.6,31.35,2,8,40.36,23.0,5.060625,30.0,2.463125,False,True,False,False
85.67,8.3,53.81,6.7,28.97,4,11,57.53,29.0,4.508947368421053,72.0,2.832105263157895,False,True,False,False
80.63,7.9,78.93,7.2,26.41,6,11,65.02,36.4,3.0541666666666667,152.39999999999998,2.9897727272727277,False,False,True,False
90.74,7.6,76.39,5.0,6.63,4,15,80.17,47.5,2.7086567164179103,130.0,2.2802985074626867,False,False,False,False
86.86,9.1,37.06,7.8,11.09,2,8,39.74,20.3,6.530827067669173,24.6,2.786466165413534,False,False,False,True
89.63,8.5,69.27,7.9,16.03,3,7,55.43,26.5,4.372195121951219,58.5,3.3790243902439023,False,False,False,True
95.04,9.7,61.0,9.0,11.56,1,5,50.79,14.7,8.882242990654207,9.7,5.700934579439252,False,True,False,False
90.44,9.4,40.66,7.1,9.5,3,10,50.9,30.7,4.167741935483871,62.099999999999994,1.8737327188940092,False,False,True,False
83.68,9.3,35.24,6.6,32.31,2,8,47.59,23.5,5.071515151515152,31.0,2.1357575757575757,True,False,False,False
85.23,8.7,67.54,7.1,25.71,3,12,53.95,32.9,3.8917808219178087,62.699999999999996,3.084018264840183,True,False,False,False
84.05,8.9,49.1,7.7,22.84,2,8,51.33,28.3,3.946009389671361,40.6,2.3051643192488265,False,False,False,True
89.22,8.2,44.04,6.9,9.43,4,10,54.31,36.3,3.268131868131868,105.2,1.613186813186813,False,False,False,False
85.02,8.7,30.44,8.9,36.76,4,10,46.09,28.0,4.474736842105263,72.0,1.6021052631578947,False,False,False,True
89.09,8.8,32.77,8.1,8.05,1,7,41.21,18.5,7.1272,11.5,2.6216000000000004,False,True,False,False
82.3,7.6,88.66,5.4,31.9,5,14,68.49,41.1,2.9288256227758005,135.5,3.155160142348754,False,False,False,False
78.96,7.8,72.02,6.3,38.68,4,14,56.35,41.9,2.732179930795848,111.6,2.4920415224913492,True,False,False,False
85.33,8.5,69.02,7.1,29.22,3,11,61.28,32.3,3.826457399103139,63.900000000000006,3.095067264573991,False,False,True,False
79.9,8.0,91.78,6.3,39.72,7,14,71.61,45.9,2.428571428571429,223.29999999999998,2.7896656534954407,False,False,True,False
82.41,9.0,58.05,9.0,5.0,2,7,42.87,19.2,6.243181818181818,24.4,4.3977272727272725,False,True,False,False
88.6,7.9,67.91,6.1,9.09,5,12,64.55,35.8,3.57258064516129,119.0,2.738306451612903,False,False,False,True
92.71,9.2,39.55,8.8,8.55,2,7,46.15,19.4,6.918656716417909,24.8,2.9514925373134324,False,True,False,False
87.76,8.5,72.39,7.7,13.32,3,12,62.37,34.3,3.7665236051502147,66.9,3.1068669527896997,False,False,True,False
97.11,8.6,39.89,8.1,0.78,3,8,47.55,22.4,6.305844155844156,43.2,2.5902597402597403,True,False,False,False
80.71,7.9,62.25,7.4,27.43,4,9,56.47,31.3,3.463948497854077,89.2,2.671673819742489,False,False,True,False
89.46,8.5,37.83,7.3,11.11,4,9,41.7,29.0,4.26,80.0,1.8014285714285714,False,False,False,False
79.17,7.7,51.91,6.7,32.7,5,14,59.69,42.1,2.720618556701031,140.5,1.783848797250859,False,False,True,False
89.35,9.0,44.12,9.0,14.69,4,9,43.58,29.0,4.254761904761905,80.0,2.1009523809523807,False,False,True,False
89.93,8.7,57.33,8.3,5.0,4,9,51.09,27.1,4.708376963350785,72.4,3.001570680628272,False,False,False,False
80.25,7.7,74.37,5.6,38.64,6,15,63.8,43.3,2.7389078498293515,169.8,2.5382252559726965,False,False,False,True
92.16,7.2,60.79,6.8,10.07,4,13,54.81,40.4,3.2450704225352114,109.6,2.140492957746479,False,False,True,False
85.08,8.9,69.74,9.0,28.99,2,6,48.17,20.4,5.524675324675324,28.8,4.5285714285714285,False,True,False,False
85.75,7.3,76.11,6.5,30.33,6,13,63.08,40.9,2.967128027681661,167.39999999999998,2.6335640138408305,False,False,True,False
88.72,8.3,52.02,5.3,5.0,1,7,48.7,20.2,6.2478873239436625,13.2,3.663380281690141,False,True,False,False
91.02,9.6,49.03,7.5,5.0,1,9,51.74,24.2,5.618518518518519,15.2,3.0265432098765435,False,False,False,False
85.39,7.6,90.72,6.5,14.33,3,12,78.99,39.4,3.0066901408450706,82.19999999999999,3.1943661971830988,False,False,True,False
85.85,9.4,38.98,8.2,30.99,1,7,44.95,20.4,5.961805555555555,13.4,2.7069444444444444,False,False,False,False
80.17,7.7,73.89,8.9,25.09,4,11,57.09,33.2,3.455603448275862,88.8,3.1849137931034486,False,False,False,False
82.39,8.3,62.17,8.5,5.0,4,7,44.12,23.8,4.628651685393258,67.2,3.492696629213483,False,False,False,True
83.5,7.8,64.26,6.8,31.28,3,8,62.73,30.5,3.5531914893617023,67.5,2.7344680851063834,False,False,True,False
86.21,9.1,37.22,8.5,9.79,3,10,43.86,26.2,5.012209302325581,48.599999999999994,2.1639534883720932,False,True,False,False
79.2,9.0,47.69,7.8,30.27,2,9,37.84,24.8,4.714285714285714,31.6,2.838690476190476,False,True,False,False
85.3,7.3,88.0,6.7,34.68,5,11,61.72,36.6,3.206766917293233,128.0,3.308270676691729,False,False,True,False
76.44,7.6,74.02,8.9,35.21,4,10,48.3,31.4,3.4125,85.6,3.304464285714286,False,False,False,True
86.99,8.2,79.78,7.6,31.46,5,10,55.21,36.2,3.1981617647058824,131.0,2.9330882352941177,False,False,False,True
91.53,9.7,44.93,9.0,16.62,1,6,49.23,18.4,6.830597014925373,12.4,3.3529850746268655,False,False,False,True
78.44,10.0,45.29,8.4,39.28,1,3,35.91,11.5,8.256842105263157,8.5,4.767368421052631,False,True,False,False
93.0,8.5,37.03,9.0,15.49,4,5,43.6,19.2,6.11842105263158,56.8,2.436184210526316,False,False,False,False
88.09,8.0,79.86,7.8,25.73,2,9,49.48,31.5,3.7485106382978723,45.0,3.3982978723404256,False,False,False,True
87.72,8.7,42.12,7.9,6.86,2,10,51.36,29.3,4.321182266009852,38.6,2.07487684729064,False,True,False,False
74.36,8.9,46.23,7.2,39.23,2,7,44.41,24.3,4.063387978142076,34.6,2.526229508196721,False,True,False,False
80.7,7.6,85.93,6.1,28.31,6,15,62.99,46.0,2.521875,186.0,2.6853125,False,False,False,False
82.74,8.5,68.96,9.0,30.26,3,7,44.98,23.5,4.728,49.5,3.9405714285714284,False,False,True,False
89.76,8.5,71.14,5.4,3.1,4,8,67.99,30.3,3.8523605150214593,89.2,3.0532188841201715,False,False,True,False
86.62,9.3,37.69,9.0,30.66,2,5,33.18,15.2,7.733928571428573,20.4,3.3651785714285714,False,False,False,True
78.13,8.5,55.43,9.0,31.1,4,11,52.83,30.5,3.811219512195122,78.0,2.7039024390243904,False,False,False,True
85.67,8.4,86.5,8.5,27.04,3,13,66.21,38.2,3.269847328244275,75.6,3.301526717557252,False,False,False,False
86.57,10.0,58.73,9.0,12.03,1,5,40.88,10.8,12.730882352941176,5.8,8.636764705882353,False,False,False,True
85.38,8.3,50.03,6.7,19.84,3,10,53.77,33.5,3.484897959183673,70.5,2.0420408163265305,False,False,False,False
88.45,8.9,25.71,7.6,4.86,1,6,32.14,21.5,5.36060606060606,15.5,1.5581818181818183,False,True,False,False
83.7,8.0,46.5,5.8,19.13,3,9,54.99,33.0,3.3480000000000003,72.0,1.86,False,False,False,True
87.07,8.8,55.49,7.8,10.13,3,8,43.62,24.0,5.121764705882352,48.0,3.2641176470588236,False,True,False,False
87.97,8.9,34.34,7.6,14.29,4,8,38.84,26.6,4.4882653061224485,74.4,1.7520408163265306,True,False,False,False
88.9,8.7,69.54,8.2,6.92,3,9,51.67,27.9,4.467336683417086,56.699999999999996,3.494472361809046,False,False,False,False
88.59,8.6,60.79,7.1,9.59,1,5,46.34,18.6,6.067808219178082,13.6,4.163698630136986,True,False,False,False
96.97,7.7,71.09,6.1,3.52,4,11,66.2,31.0,4.617619047619048,80.0,3.3852380952380954,False,False,False,True
78.78,8.6,25.59,7.2,36.84,2,8,31.68,21.0,5.627142857142857,26.0,1.8278571428571428,False,True,False,False
89.94,8.6,70.95,7.4,21.45,5,12,64.37,36.6,3.51328125,123.0,2.771484375,False,False,False,True
84.84,7.6,60.65,8.4,16.17,5,11,57.0,30.1,4.2208955223880595,95.5,3.017412935323383,True,False,False,False
90.69,7.3,48.38,8.2,21.63,5,13,58.94,38.7,3.396629213483146,128.5,1.811985018726592,False,False,False,True
80.0,8.4,93.1,5.6,25.32,5,16,79.53,46.2,2.5641025641025643,151.0,2.983974358974359,False,False,True,False
81.23,9.2,40.81,8.1,36.91,2,5,40.58,19.1,5.379470198675497,28.2,2.702649006622517,True,False,False,False
95.27,8.6,57.77,7.1,7.56,3,10,56.34,26.4,5.475287356321839,49.199999999999996,3.320114942528736,False,False,False,True
85.77,9.0,41.65,8.3,12.17,1,3,32.47,9.8,10.996153846153845,6.8,5.339743589743589,False,True,False,False
83.93,9.1,57.01,8.8,5.0,1,6,35.88,19.8,5.670945945945946,13.8,3.852027027027027,False,False,False,True
89.23,9.1,54.38,9.0,15.16,1,8,47.09,21.6,6.111643835616439,13.6,3.7246575342465755,False,True,False,False
91.74,8.2,44.92,6.1,1.39,5,15,55.75,42.9,3.17439446366782,139.5,1.554325259515571,False,False,True,False
94.3,9.2,64.36,6.1,6.33,1,8,54.21,26.4,4.860824742268042,18.4,3.3175257731958765,False,False,False,True
94.1,8.2,74.9,8.3,1.54,4,16,68.04,46.6,2.9778481012658227,122.4,2.3702531645569622,False,False,True,False
77.16,8.5,74.32,5.7,39.6,3,8,59.99,29.7,3.3991189427312776,65.1,3.274008810572687,True,False,False,False
85.87,9.4,28.99,8.8,11.52,1,4,37.57,11.2,10.471951219512196,7.2,3.535365853658537,False,True,False,False
84.18,8.6,48.35,7.6,36.98,3,9,50.33,29.4,3.933644859813085,61.199999999999996,2.2593457943925235,True,False,False,False
82.49,8.8,59.76,9.0,39.84,3,9,40.91,21.6,6.065441176470588,37.8,4.394117647058824,False,True,False,False
85.23,8.8,47.52,8.9,24.19,3,9,46.86,29.5,3.964186046511628,61.5,2.210232558139535,False,False,True,False
95.09,7.2,73.27,5.9,1.81,7,13,75.67,45.1,2.872809667673716,224.70000000000002,2.2135951661631417,False,False,False,False
94.4,8.3,31.25,9.0,3.72,2,6,43.34,22.1,5.52046783625731,32.2,1.8274853801169588,False,False,False,True
89.22,8.8,58.42,7.3,19.52,3,9,52.65,29.5,4.149767441860465,61.5,2.7172093023255814,False,False,True,False
87.78,7.6,70.57,6.2,16.54,3,10,63.18,30.5,4.082790697674419,61.5,3.2823255813953485,False,True,False,False
81.39,8.6,66.59,8.3,24.44,1,6,55.18,19.2,5.731690140845071,13.2,4.68943661971831,False,True,False,False
91.26,9.6,59.46,8.7,17.83,1,3,43.65,11.9,9.218181818181819,8.9,6.006060606060606,False,True,False,False
82.89,8.2,71.88,6.9,37.4,3,11,49.17,33.2,3.572844827586207,66.6,3.098275862068965,False,True,False,False
84.64,8.3,67.01,8.5,21.62,4,8,53.28,28.2,3.9924528301886792,80.8,3.160849056603774,False,False,False,True
88.28,7.9,60.57,6.2,27.9,2,7,51.37,26.3,4.348768472906404,38.6,2.983743842364532,True,False,False,False
78.9,8.4,89.88,8.2,35.91,3,11,64.64,30.8,3.793269230769231,59.400000000000006,4.3211538461538455,False,False,False,False
94.33,8.5,66.22,7.9,6.3,3,11,51.19,28.7,5.044385026737968,53.099999999999994,3.541176470588235,False,False,False,True
92.59,7.9,57.08,6.9,9.57,3,9,48.81,25.3,5.352023121387283,48.900000000000006,3.2994219653179186,False,True,False,False
94.05,9.0,50.49,8.7,4.74,1,6,43.9,17.9,7.290697674418604,11.9,3.9139534883720932,False,False,False,True
